sample,Gene,Z-score,group,replicate
A_2,Dhx36,0.5873429746332325,Anterior,2
A_3,Dhx36,1.2449552493359244,Anterior,3
P_1,Dhx36,0.4804190082856474,Posterior,1
P_2,Dhx36,-2.204977632950272,Posterior,2
P_3,Dhx36,-1.0277513074185722,Posterior,3
S_1,Dhx36,-0.4187391224768545,Somite,1
S_2,Dhx36,0.1062062889381957,Somite,2
S_3,Dhx36,0.6866564664405373,Somite,3
A_1,Dhx37,0.1456248814891192,Anterior,1
A_2,Dhx37,0.2263072432411355,Anterior,2
A_3,Dhx37,1.903216718203284,Anterior,3
P_1,Dhx37,0.463478819388796,Posterior,1
P_2,Dhx37,-0.5484688178476064,Posterior,2
P_3,Dhx37,-2.0864571795621782,Posterior,3
S_1,Dhx37,-0.3995834899913845,Somite,1
S_2,Dhx37,-0.1933583213447703,Somite,2
S_3,Dhx37,0.4892401464237107,Somite,3
A_1,Dhx38,-0.6883035907491492,Anterior,1
A_2,Dhx38,-0.5904285905134444,Anterior,2
A_3,Dhx38,1.3551051817431166,Anterior,3
P_1,Dhx38,1.1957806996177998,Posterior,1
P_2,Dhx38,0.4683989689292122,Posterior,2
P_3,Dhx38,0.968224477200842,Posterior,3
S_1,Dhx38,-0.6539118254964615,Somite,1
S_2,Dhx38,-0.247773099961841,Somite,2
S_3,Dhx38,-1.807092220769889,Somite,3
A_1,Dhx40,0.3162813302002179,Anterior,1
A_2,Dhx40,0.5994699100468418,Anterior,2
A_3,Dhx40,-1.6833438764118942,Anterior,3
P_1,Dhx40,1.14257634175295,Posterior,1
P_2,Dhx40,1.487359137294122,Posterior,2
P_3,Dhx40,0.0880626586027706,Posterior,3
S_1,Dhx40,0.0925978730028593,Somite,1
S_2,Dhx40,-0.8141654279613281,Somite,2
S_3,Dhx40,-1.228837946526565,Somite,3
A_1,Dhx57,-0.5989422766089803,Anterior,1
A_2,Dhx57,1.334024116024313,Anterior,2
A_3,Dhx57,0.9660996911062468,Anterior,3
P_1,Dhx57,-2.0741848355041617,Posterior,1
P_2,Dhx57,-0.7403473753004254,Posterior,2
P_3,Dhx57,0.4259184816578644,Posterior,3
S_1,Dhx57,-0.0806368992049351,Somite,1
S_2,Dhx57,0.92950145625173,Somite,2
S_3,Dhx57,-0.161432358421562,Somite,3
A_1,Dhx8,-0.7441763229622096,Anterior,1
A_2,Dhx8,0.7288583083401845,Anterior,2
A_3,Dhx8,1.416819845547352,Anterior,3
P_1,Dhx8,0.0707795012990474,Posterior,1
P_2,Dhx8,-1.8346218548283568,Posterior,2
P_3,Dhx8,-0.4117128188622539,Posterior,3
S_1,Dhx8,-0.5846231254676151,Somite,1
S_2,Dhx8,-0.0631067439571367,Somite,2
S_3,Dhx8,1.4217832108908963,Somite,3
A_1,Dhx9,-0.6479424473822303,Anterior,1
A_2,Dhx9,-0.125350650834638,Anterior,2
A_3,Dhx9,1.1063506519709418,Anterior,3
P_1,Dhx9,2.291184809852476,Posterior,1
P_2,Dhx9,-0.5768611001865299,Posterior,2
P_3,Dhx9,-1.1018273420536389,Posterior,3
S_1,Dhx9,-0.677777909429744,Somite,1
S_2,Dhx9,0.0224627052543054,Somite,2
S_3,Dhx9,-0.2902387171910531,Somite,3
A_1,Diablo,1.0629728172176414,Anterior,1
A_2,Diablo,0.3335646863094673,Anterior,2
A_3,Diablo,-2.2116017790317293,Anterior,3
P_1,Diablo,0.8182335847215507,Posterior,1
P_2,Diablo,1.0440938738140046,Posterior,2
P_3,Diablo,-0.9901745675383382,Posterior,3
S_1,Diablo,-0.0135428296512826,Somite,1
S_2,Diablo,-0.2731943957980086,Somite,2
S_3,Diablo,0.2296486099565983,Somite,3
A_1,Diaph1,0.0429889508310992,Anterior,1
A_2,Diaph1,-0.0490114964517434,Anterior,2
A_3,Diaph1,1.0272096531859929,Anterior,3
P_1,Diaph1,1.0859667938878592,Posterior,1
P_2,Diaph1,1.0255952928233232,Posterior,2
P_3,Diaph1,0.4648508276802497,Posterior,3
S_1,Diaph1,-1.5437221160709989,Somite,1
S_2,Diaph1,-1.7344165426411124,Somite,2
S_3,Diaph1,-0.3194613632447531,Somite,3
A_1,Diaph3,-0.6962984110887229,Anterior,1
A_2,Diaph3,0.2295890578865518,Anterior,2
A_3,Diaph3,1.2929227469289044,Anterior,3
P_1,Diaph3,-0.119369283037821,Posterior,1
P_2,Diaph3,-1.6108695690486008,Posterior,2
P_3,Diaph3,-0.7853924771766576,Posterior,3
S_1,Diaph3,-0.6713369660132432,Somite,1
S_2,Diaph3,0.7756912478154178,Somite,2
S_3,Diaph3,1.5850636537341716,Somite,3
A_1,Dido1,0.8905364505016131,Anterior,1
A_2,Dido1,-1.0055989828655332,Anterior,2
A_3,Dido1,1.2063709540982015,Anterior,3
P_1,Dido1,1.5458514258201812,Posterior,1
P_2,Dido1,0.0798879425369819,Posterior,2
P_3,Dido1,-1.2059355972464258,Posterior,3
S_1,Dido1,0.1038467805736291,Somite,1
S_2,Dido1,-1.3437792450388388,Somite,2
S_3,Dido1,-0.2711797283798227,Somite,3
A_1,Dimt1,-0.1491933662426056,Anterior,1
A_2,Dimt1,-0.2732388714670218,Anterior,2
A_3,Dimt1,1.760656169737154,Anterior,3
P_1,Dimt1,-1.2669116612688225,Posterior,1
P_2,Dimt1,0.9368174427355848,Posterior,2
P_3,Dimt1,-1.2217228906944435,Posterior,3
S_1,Dimt1,-0.7094337543074068,Somite,1
S_2,Dimt1,-0.208780201432889,Somite,2
S_3,Dimt1,1.1318071329403725,Somite,3
A_1,Dip2a,-0.8561546179710285,Anterior,1
A_2,Dip2a,0.6969912138847829,Anterior,2
A_3,Dip2a,1.4396295994377222,Anterior,3
P_1,Dip2a,-0.0809908561589992,Posterior,1
P_2,Dip2a,-0.404628022956608,Posterior,2
P_3,Dip2a,-0.6804020542712522,Posterior,3
S_1,Dip2a,-0.4658631018948235,Somite,1
S_2,Dip2a,-1.3729458421267902,Somite,2
S_3,Dip2a,1.724363682056976,Somite,3
A_1,Dip2b.1,0.0626650582267137,Anterior,1
A_2,Dip2b.1,-0.4446495091188246,Anterior,2
A_3,Dip2b.1,0.8563343951894026,Anterior,3
P_1,Dip2b.1,1.5890455975762858,Posterior,1
P_2,Dip2b.1,-1.1949410479125548,Posterior,2
P_3,Dip2b.1,-1.8722029599594965,Posterior,3
S_1,Dip2b.1,0.2006590300854138,Somite,1
S_2,Dip2b.1,0.7509849834505076,Somite,2
S_3,Dip2b.1,0.0521044524625653,Somite,3
A_1,Dip2c,-0.0663754331733924,Anterior,1
A_2,Dip2c,-0.5912390699619757,Anterior,2
A_3,Dip2c,1.0269758454879057,Anterior,3
P_1,Dip2c,1.8728380458330256,Posterior,1
P_2,Dip2c,-1.0836092443839025,Posterior,2
P_3,Dip2c,-1.2427276239035987,Posterior,3
S_1,Dip2c,0.2383148681876724,Somite,1
S_2,Dip2c,0.7280723703601476,Somite,2
S_3,Dip2c,-0.8822497584458677,Somite,3
A_1,Dipk1b,0.1936463465425432,Anterior,1
A_2,Dipk1b,0.3811500507483331,Anterior,2
A_3,Dipk1b,0.6293063992315617,Anterior,3
P_1,Dipk1b,-1.5280879106860528,Posterior,1
P_2,Dipk1b,-2.1236411355518934,Posterior,2
P_3,Dipk1b,0.4367985976993647,Posterior,3
S_1,Dipk1b,0.5539273005607368,Somite,1
S_2,Dipk1b,0.8216892916725015,Somite,2
S_3,Dipk1b,0.6352110597829516,Somite,3
A_1,Dipk2a,-1.710209950804777,Anterior,1
A_2,Dipk2a,0.2120196979286255,Anterior,2
A_3,Dipk2a,-0.9046911487114848,Anterior,3
P_1,Dipk2a,1.1838611931855116,Posterior,1
P_2,Dipk2a,0.4725123645795845,Posterior,2
P_3,Dipk2a,-1.393304903985516,Posterior,3
S_1,Dipk2a,0.4507891029152636,Somite,1
S_2,Dipk2a,0.9341177112310508,Somite,2
S_3,Dipk2a,0.7549059336617284,Somite,3
A_1,Dis3,-0.4157844208909099,Anterior,1
A_2,Dis3,-0.0343885644866775,Anterior,2
A_3,Dis3,0.3676727514293639,Anterior,3
P_1,Dis3,0.7320999336325869,Posterior,1
P_2,Dis3,1.1825809811065782,Posterior,2
P_3,Dis3,-0.4962099582433249,Posterior,3
S_1,Dis3,-2.015271728112256,Somite,1
S_2,Dis3,-0.7134449371622331,Somite,2
S_3,Dis3,1.3927459427270492,Somite,3
A_1,Dis3l,1.224894480934562,Anterior,1
A_2,Dis3l,-1.0434053226350533,Anterior,2
A_3,Dis3l,0.8734119794997701,Anterior,3
P_1,Dis3l,-1.4406558757184922,Posterior,1
P_2,Dis3l,-1.1146946799139057,Posterior,2
P_3,Dis3l,-0.603855391500819,Posterior,3
S_1,Dis3l,1.0351808805775964,Somite,1
S_2,Dis3l,0.935998758152035,Somite,2
S_3,Dis3l,0.133125170604359,Somite,3
A_1,Dis3l2,-1.65923013360984,Anterior,1
A_2,Dis3l2,0.1540402278025825,Anterior,2
A_3,Dis3l2,1.8768221578622204,Anterior,3
P_1,Dis3l2,0.1363064695744827,Posterior,1
P_2,Dis3l2,0.1251482590581132,Posterior,2
P_3,Dis3l2,0.1131353129153841,Posterior,3
S_1,Dis3l2,-1.483599266642525,Somite,1
S_2,Dis3l2,0.0680265200949352,Somite,2
S_3,Dis3l2,0.6693504529444471,Somite,3
A_1,Dixdc1,1.414196190000774,Anterior,1
A_2,Dixdc1,0.1499779528909893,Anterior,2
A_3,Dixdc1,0.4399254780595281,Anterior,3
P_1,Dixdc1,0.3109138386062301,Posterior,1
P_2,Dixdc1,1.00032137769029,Posterior,2
P_3,Dixdc1,0.5998582501417292,Posterior,3
S_1,Dixdc1,-1.0086950705524136,Somite,1
S_2,Dixdc1,-1.6600702154168148,Somite,2
S_3,Dixdc1,-1.2464278014201595,Somite,3
A_1,Dkc1,-0.5354238110533508,Anterior,1
A_2,Dkc1,1.0333792622704594,Anterior,2
A_3,Dkc1,0.96049542545822,Anterior,3
P_1,Dkc1,1.0683471696580118,Posterior,1
P_2,Dkc1,0.5582839865712348,Posterior,2
P_3,Dkc1,-1.4739581976207663,Posterior,3
S_1,Dkc1,-1.749596981283821,Somite,1
S_2,Dkc1,-0.0461339705318067,Somite,2
S_3,Dkc1,0.1846071165318192,Somite,3
A_1,Dlat.1,-1.0825931669233635,Anterior,1
A_2,Dlat.1,-0.1189237676254255,Anterior,2
A_3,Dlat.1,1.273753617289724,Anterior,3
P_1,Dlat.1,-0.5801775350433312,Posterior,1
P_2,Dlat.1,-1.4435516869556797,Posterior,2
P_3,Dlat.1,-0.8191630493253974,Posterior,3
S_1,Dlat.1,0.3287511564654731,Somite,1
S_2,Dlat.1,1.1488432785821865,Somite,2
S_3,Dlat.1,1.2930611535358565,Somite,3
A_1,Dld,-0.1612741998543737,Anterior,1
A_2,Dld,-1.3162090893463705,Anterior,2
A_3,Dld,-1.4217136428992665,Anterior,3
P_1,Dld,1.5609882715952323,Posterior,1
P_2,Dld,1.506630100920824,Posterior,2
P_3,Dld,-0.5751497658979192,Posterior,3
S_1,Dld,-0.1543002961908592,Somite,1
S_2,Dld,0.3097849986816734,Somite,2
S_3,Dld,0.2512436229909924,Somite,3
A_1,Dlg1,0.6963165951834639,Anterior,1
A_2,Dlg1,-0.6446165222962408,Anterior,2
A_3,Dlg1,-0.5988890032206469,Anterior,3
P_1,Dlg1,1.0732618278265444,Posterior,1
P_2,Dlg1,1.3648412576565188,Posterior,2
P_3,Dlg1,1.1571395538025675,Posterior,3
S_1,Dlg1,-0.7141598631510532,Somite,1
S_2,Dlg1,-0.8896965020164043,Somite,2
S_3,Dlg1,-1.4441973437846447,Somite,3
A_1,Dlg3,1.8474229892399676,Anterior,1
A_2,Dlg3,-0.2151589086519544,Anterior,2
A_3,Dlg3,0.0564979325194694,Anterior,3
P_1,Dlg3,-0.6835803656711466,Posterior,1
P_2,Dlg3,1.1779006453928258,Posterior,2
P_3,Dlg3,-0.6803400119337105,Posterior,3
S_1,Dlg3,-1.78215739629111,Somite,1
S_2,Dlg3,0.0905803789698764,Somite,2
S_3,Dlg3,0.1888347364259537,Somite,3
A_1,Dlg5,0.8629144699637633,Anterior,1
A_2,Dlg5,-0.047717191552825,Anterior,2
A_3,Dlg5,0.4158099224387755,Anterior,3
P_1,Dlg5,0.8937643757163457,Posterior,1
P_2,Dlg5,0.3918858641266612,Posterior,2
P_3,Dlg5,0.6088464807268563,Posterior,3
S_1,Dlg5,-2.554890034044926,Somite,1
S_2,Dlg5,-0.1024719383286629,Somite,2
S_3,Dlg5,-0.4681419490460181,Somite,3
A_1,Dlgap4,0.023939303106666,Anterior,1
A_2,Dlgap4,0.3716976908635403,Anterior,2
A_3,Dlgap4,-0.801749416395535,Anterior,3
P_1,Dlgap4,-2.338293226330769,Posterior,1
P_2,Dlgap4,-0.3181805609122625,Posterior,2
P_3,Dlgap4,0.6402531563237701,Posterior,3
S_1,Dlgap4,0.4179428953881099,Somite,1
S_2,Dlgap4,0.8345329076457995,Somite,2
S_3,Dlgap4,1.1698572503106537,Somite,3
A_1,Dlgap5,1.245460168869394,Anterior,1
A_2,Dlgap5,-0.421462212767632,Anterior,2
A_3,Dlgap5,-1.6741392488603697,Anterior,3
P_1,Dlgap5,0.3271024496063242,Posterior,1
P_2,Dlgap5,1.4198533258435917,Posterior,2
P_3,Dlgap5,0.0575569365387939,Posterior,3
S_1,Dlgap5,-0.5304561745613194,Somite,1
S_2,Dlgap5,0.7807478338663204,Somite,2
S_3,Dlgap5,-1.2046630785350696,Somite,3
A_1,Dlgap5.1,0.3177166054502134,Anterior,1
A_2,Dlgap5.1,-0.3739845102677789,Anterior,2
A_3,Dlgap5.1,-0.5729674044005253,Anterior,3
P_1,Dlgap5.1,2.350252681676941,Posterior,1
P_2,Dlgap5.1,0.9570118575877454,Posterior,2
P_3,Dlgap5.1,-0.584904925242418,Posterior,3
S_1,Dlgap5.1,-0.3576854821952343,Somite,1
S_2,Dlgap5.1,-0.95550923317191,Somite,2
S_3,Dlgap5.1,-0.7799295894370478,Somite,3
A_1,Dlk1,-2.1463247867385977,Anterior,1
A_2,Dlk1,1.5693485025698592,Anterior,2
A_3,Dlk1,1.01726393675501,Anterior,3
P_1,Dlk1,0.1461857663503604,Posterior,1
P_2,Dlk1,0.5888648031143019,Posterior,2
P_3,Dlk1,-0.417905535601113,Posterior,3
S_1,Dlk1,0.0754450176680321,Somite,1
S_2,Dlk1,-0.4042402194437454,Somite,2
S_3,Dlk1,-0.4286374846741165,Somite,3
A_1,Dll1,0.4118105378671885,Anterior,1
A_2,Dll1,0.8355547336340576,Anterior,2
A_3,Dll1,0.6920624615373212,Anterior,3
P_1,Dll1,0.5973251779875925,Posterior,1
P_2,Dll1,0.5771506836088119,Posterior,2
P_3,Dll1,0.5448486844608861,Posterior,3
S_1,Dll1,-0.0092909460648629,Somite,1
S_2,Dll1,-1.8846440047816515,Somite,2
S_3,Dll1,-1.764817328249349,Somite,3
A_1,Dll3,0.8184417231934822,Anterior,1
A_2,Dll3,0.7737270740699109,Anterior,2
A_3,Dll3,0.8099112885559575,Anterior,3
P_1,Dll3,0.1768413359821329,Posterior,1
P_2,Dll3,0.4452246907308775,Posterior,2
P_3,Dll3,0.6124726562626432,Posterior,3
S_1,Dll3,-0.0809467360819591,Somite,1
S_2,Dll3,-2.045201357274144,Somite,2
S_3,Dll3,-1.510470675438896,Somite,3
A_1,Dlst,-1.1386840894067816,Anterior,1
A_2,Dlst,0.1072072266247325,Anterior,2
A_3,Dlst,-1.1130494266337378,Anterior,3
P_1,Dlst,0.0195626524819912,Posterior,1
P_2,Dlst,-0.6799776213312513,Posterior,2
P_3,Dlst,-1.0207609244690596,Posterior,3
S_1,Dlst,1.319454940969376,Somite,1
S_2,Dlst,1.4357736160645362,Somite,2
S_3,Dlst,1.0704736257001797,Somite,3
A_1,Dlx6,-0.8262934464477699,Anterior,1
A_2,Dlx6,-1.2522875806938802,Anterior,2
A_3,Dlx6,-0.3215136936579444,Anterior,3
P_1,Dlx6,1.291257235600023,Posterior,1
P_2,Dlx6,1.4714419501741265,Posterior,2
P_3,Dlx6,0.610820071983418,Posterior,3
S_1,Dlx6,-1.4451581968750984,Somite,1
S_2,Dlx6,0.5824988696516551,Somite,2
S_3,Dlx6,-0.1107652097345577,Somite,3
A_1,Dmac1,0.5580716286564471,Anterior,1
A_2,Dmac1,-0.4496360308531307,Anterior,2
A_3,Dmac1,-0.7304250878822286,Anterior,3
P_1,Dmac1,2.2560426529819773,Posterior,1
P_2,Dmac1,0.8368845180025204,Posterior,2
P_3,Dmac1,-0.3606794059750263,Posterior,3
S_1,Dmac1,-0.1824500224785389,Somite,1
S_2,Dmac1,-0.6982365089056067,Somite,2
S_3,Dmac1,-1.2295717435464053,Somite,3
A_1,Dmac2,-0.4604876071344631,Anterior,1
A_2,Dmac2,-0.4883876969844968,Anterior,2
A_3,Dmac2,-0.4523538559521816,Anterior,3
P_1,Dmac2,-0.4707411319104335,Posterior,1
P_2,Dmac2,-1.8132940816909464,Posterior,2
P_3,Dmac2,0.0569278254734142,Posterior,3
S_1,Dmac2,0.9244400846095528,Somite,1
S_2,Dmac2,1.753080180095543,Somite,2
S_3,Dmac2,0.9508162834940052,Somite,3
A_1,Dmac2l,0.4607942929462056,Anterior,1
A_2,Dmac2l,0.3660116063956011,Anterior,2
A_3,Dmac2l,0.6448433160435639,Anterior,3
P_1,Dmac2l,0.8056556221586071,Posterior,1
P_2,Dmac2l,-2.740608983152768,Posterior,2
P_3,Dmac2l,0.1039760027367251,Posterior,3
S_1,Dmac2l,0.2113255981736267,Somite,1
S_2,Dmac2l,-0.0016318786669803,Somite,2
S_3,Dmac2l,0.1496344233654359,Somite,3
A_1,Dmap1,0.6891502616598961,Anterior,1
A_2,Dmap1,-0.9597594876365988,Anterior,2
A_3,Dmap1,1.0510632871693864,Anterior,3
P_1,Dmap1,1.4238970929440649,Posterior,1
P_2,Dmap1,0.988908635764314,Posterior,2
P_3,Dmap1,-1.4939837385619328,Posterior,3
S_1,Dmap1,-0.1285736289050312,Somite,1
S_2,Dmap1,-0.7088503979233357,Somite,2
S_3,Dmap1,-0.861852024510676,Somite,3
A_1,Dmd,1.3293087116269753,Anterior,1
A_2,Dmd,-0.0580230885069818,Anterior,2
A_3,Dmd,-1.6647197572984966,Anterior,3
P_1,Dmd,-1.5205287903289626,Posterior,1
P_2,Dmd,-0.0088564444729135,Posterior,2
P_3,Dmd,1.3282262724026586,Posterior,3
S_1,Dmd,-0.0794405766588955,Somite,1
S_2,Dmd,0.609539339336742,Somite,2
S_3,Dmd,0.0644943338998473,Somite,3
A_1,Dmgdh,0.0243616453456655,Anterior,1
A_2,Dmgdh,-0.3621914985094864,Anterior,2
A_3,Dmgdh,-0.17509159390301,Anterior,3
P_1,Dmgdh,0.7472000624858204,Posterior,1
P_2,Dmgdh,1.4779647654164336,Posterior,2
P_3,Dmgdh,1.5420852526539874,Posterior,3
S_1,Dmgdh,-1.3399514073545449,Somite,1
S_2,Dmgdh,-1.1680940405705045,Somite,2
S_3,Dmgdh,-0.7462831855643516,Somite,3
A_1,Dmrt2,-0.1983682276167085,Anterior,1
A_2,Dmrt2,-0.9758250794466254,Anterior,2
A_3,Dmrt2,-0.9624688529964096,Anterior,3
P_1,Dmrt2,-0.9822108686719032,Posterior,1
P_2,Dmrt2,1.1254866020380128,Posterior,2
P_3,Dmrt2,-1.020849841525229,Posterior,3
S_1,Dmrt2,0.2946355736461169,Somite,1
S_2,Dmrt2,1.4683185405595285,Somite,2
S_3,Dmrt2,1.2512821540132175,Somite,3
A_1,Dmtn,0.4155917556582526,Anterior,1
A_2,Dmtn,-0.858472958876795,Anterior,2
A_3,Dmtn,0.2019321217372131,Anterior,3
P_1,Dmtn,1.648821858379986,Posterior,1
P_2,Dmtn,1.5093119354849145,Posterior,2
P_3,Dmtn,-0.0056136950944382,Posterior,3
S_1,Dmtn,-0.6758907884054784,Somite,1
S_2,Dmtn,-0.8977240812760428,Somite,2
S_3,Dmtn,-1.3379561476076718,Somite,3
A_1,Dmwd,-1.1139748312156643,Anterior,1
A_2,Dmwd,-1.1740763149029625,Anterior,2
A_3,Dmwd,-1.0888612042389232,Anterior,3
P_1,Dmwd,0.0620454526571964,Posterior,1
P_2,Dmwd,1.7805571544661043,Posterior,2
P_3,Dmwd,-0.0796163635407535,Posterior,3
S_1,Dmwd,0.456886528732191,Somite,1
S_2,Dmwd,-0.1752369301958739,Somite,2
S_3,Dmwd,1.3322765082386343,Somite,3
A_1,Dmxl1,0.391126153347218,Anterior,1
A_2,Dmxl1,0.3120120352783789,Anterior,2
A_3,Dmxl1,-0.9654995875118964,Anterior,3
P_1,Dmxl1,-1.6396407263776012,Posterior,1
P_2,Dmxl1,-1.0039443010691071,Posterior,2
P_3,Dmxl1,-0.4074118676084434,Posterior,3
S_1,Dmxl1,1.4517689194146368,Somite,1
S_2,Dmxl1,1.1703552979199965,Somite,2
S_3,Dmxl1,0.691234076606803,Somite,3
A_1,Dna2,-0.2146136331892781,Anterior,1
A_2,Dna2,-0.4978742617989332,Anterior,2
A_3,Dna2,-0.4530479487736846,Anterior,3
P_1,Dna2,-1.0723102157610402,Posterior,1
P_2,Dna2,-0.9209131707077104,Posterior,2
P_3,Dna2,-0.7563477625794787,Posterior,3
S_1,Dna2,0.592946760500498,Somite,1
S_2,Dna2,1.4866418837137203,Somite,2
S_3,Dna2,1.835518348595869,Somite,3
A_1,Dnaaf10,-0.3757023432794878,Anterior,1
A_2,Dnaaf10,0.4871065805752262,Anterior,2
A_3,Dnaaf10,-1.937079410698605,Anterior,3
P_1,Dnaaf10,-1.4991798235317049,Posterior,1
P_2,Dnaaf10,0.5464811970292498,Posterior,2
P_3,Dnaaf10,0.1822987456698146,Posterior,3
S_1,Dnaaf10,0.6957991460450439,Somite,1
S_2,Dnaaf10,0.9395810810523634,Somite,2
S_3,Dnaaf10,0.960694827138022,Somite,3
A_1,Dnaaf2,0.3649064484146228,Anterior,1
A_2,Dnaaf2,0.1457664078262141,Anterior,2
A_3,Dnaaf2,-0.6796670078497782,Anterior,3
P_1,Dnaaf2,-2.0130804970784277,Posterior,1
P_2,Dnaaf2,0.1458225446632746,Posterior,2
P_3,Dnaaf2,0.8698452049099666,Posterior,3
S_1,Dnaaf2,1.1514963343181313,Somite,1
S_2,Dnaaf2,1.06272900127892,Somite,2
S_3,Dnaaf2,-1.0478184364829388,Somite,3
A_1,Dnaaf5,0.1479946410676601,Anterior,1
A_2,Dnaaf5,0.0757501648511175,Anterior,2
A_3,Dnaaf5,1.5179000065317974,Anterior,3
P_1,Dnaaf5,-2.1266336040008893,Posterior,1
P_2,Dnaaf5,-1.1523539923376949,Posterior,2
P_3,Dnaaf5,0.1299818195631672,Posterior,3
S_1,Dnaaf5,0.263832329202172,Somite,1
S_2,Dnaaf5,0.768636380798633,Somite,2
S_3,Dnaaf5,0.3748922543240923,Somite,3
A_1,Dnah11,0.2205037147836269,Anterior,1
A_2,Dnah11,-0.0972518093053072,Anterior,2
A_3,Dnah11,0.3159691490969656,Anterior,3
P_1,Dnah11,2.487911470456202,Posterior,1
P_2,Dnah11,-0.5744045055656136,Posterior,2
P_3,Dnah11,-1.145739074097926,Posterior,3
S_1,Dnah11,0.1191199041870039,Somite,1
S_2,Dnah11,-0.9041454401725428,Somite,2
S_3,Dnah11,-0.4219634093824862,Somite,3
A_1,Dnaja1,0.3769620464095046,Anterior,1
A_2,Dnaja1,-0.6099904233260429,Anterior,2
A_3,Dnaja1,-1.6941305645993352,Anterior,3
P_1,Dnaja1,1.6456509998012292,Posterior,1
P_2,Dnaja1,1.240802098865644,Posterior,2
P_3,Dnaja1,0.4205475946932146,Posterior,3
S_1,Dnaja1,-0.9756886864088568,Somite,1
S_2,Dnaja1,0.0785275701323466,Somite,2
S_3,Dnaja1,-0.4826806355677234,Somite,3
A_1,Dnaja2,-0.663497337308867,Anterior,1
A_2,Dnaja2,0.179025360258436,Anterior,2
A_3,Dnaja2,-1.2556715860492311,Anterior,3
P_1,Dnaja2,2.091122481426439,Posterior,1
P_2,Dnaja2,1.3328911972357496,Posterior,2
P_3,Dnaja2,-0.6730315200035047,Posterior,3
S_1,Dnaja2,-0.4080934842762508,Somite,1
S_2,Dnaja2,-0.2862837792398985,Somite,2
S_3,Dnaja2,-0.3164613320431668,Somite,3
A_1,Dnaja3,0.43361748147483,Anterior,1
A_2,Dnaja3,0.0164137397857672,Anterior,2
A_3,Dnaja3,-0.8445459567428087,Anterior,3
P_1,Dnaja3,1.1229707331749792,Posterior,1
P_2,Dnaja3,-2.2248848682918365,Posterior,2
P_3,Dnaja3,0.2955565693003465,Posterior,3
S_1,Dnaja3,-0.4969240264782585,Somite,1
S_2,Dnaja3,1.085255194754056,Somite,2
S_3,Dnaja3,0.6125411330228291,Somite,3
A_1,Dnajb1,-0.5189032997878084,Anterior,1
A_2,Dnajb1,-0.3154125928800517,Anterior,2
A_3,Dnajb1,-1.3775527556601972,Anterior,3
P_1,Dnajb1,2.2582987886302983,Posterior,1
P_2,Dnajb1,0.9754382035707369,Posterior,2
P_3,Dnajb1,0.3038586678047741,Posterior,3
S_1,Dnajb1,-0.4754832305199839,Somite,1
S_2,Dnajb1,-0.390931810321405,Somite,2
S_3,Dnajb1,-0.459311970836424,Somite,3
A_1,Dnajb11,1.4334057670301426,Anterior,1
A_2,Dnajb11,-0.3604875336311463,Anterior,2
A_3,Dnajb11,-0.2538701556102159,Anterior,3
P_1,Dnajb11,0.833937705814239,Posterior,1
P_2,Dnajb11,0.4629215992777201,Posterior,2
P_3,Dnajb11,1.3042380273619878,Posterior,3
S_1,Dnajb11,-1.468475577300666,Somite,1
S_2,Dnajb11,-1.1748740626474123,Somite,2
S_3,Dnajb11,-0.776795770294805,Somite,3
A_1,Dnajb12,1.4069959382743729,Anterior,1
A_2,Dnajb12,-1.613567577382225,Anterior,2
A_3,Dnajb12,1.0160249837985122,Anterior,3
P_1,Dnajb12,-0.1827179749967611,Posterior,1
P_2,Dnajb12,1.3442765300355934,Posterior,2
P_3,Dnajb12,-0.6348852347067747,Posterior,3
S_1,Dnajb12,-0.664153160629614,Somite,1
S_2,Dnajb12,-0.822832318202815,Somite,2
S_3,Dnajb12,0.1508588138096531,Somite,3
A_1,Dnajb2,0.7557269330132006,Anterior,1
A_2,Dnajb2,-0.3820652662902298,Anterior,2
A_3,Dnajb2,0.7263505476117302,Anterior,3
P_1,Dnajb2,-1.4954086517999046,Posterior,1
P_2,Dnajb2,-1.804555520087831,Posterior,2
P_3,Dnajb2,0.1901780557083904,Posterior,3
S_1,Dnajb2,0.9824501161952874,Somite,1
S_2,Dnajb2,1.1192926186279863,Somite,2
S_3,Dnajb2,-0.0919688329786579,Somite,3
A_1,Dnajb4,-0.8187339188975328,Anterior,1
A_2,Dnajb4,0.1109853733445295,Anterior,2
A_3,Dnajb4,0.0079165120391289,Anterior,3
P_1,Dnajb4,-0.8459345829002667,Posterior,1
P_2,Dnajb4,-1.3503095575274682,Posterior,2
P_3,Dnajb4,-0.6862108550043262,Posterior,3
S_1,Dnajb4,1.5912995956949425,Somite,1
S_2,Dnajb4,1.625262684432099,Somite,2
S_3,Dnajb4,0.3657247488188807,Somite,3
A_1,Dnajb6,0.2833307168873321,Anterior,1
A_2,Dnajb6,-1.2148508382573553,Anterior,2
A_3,Dnajb6,-1.583625187015954,Anterior,3
P_1,Dnajb6,0.8961968259117673,Posterior,1
P_2,Dnajb6,1.9253654761840395,Posterior,2
P_3,Dnajb6,-0.6153423806938579,Posterior,3
S_1,Dnajb6,0.2014277066863659,Somite,1
S_2,Dnajb6,0.0736762448076119,Somite,2
S_3,Dnajb6,0.033821435490123,Somite,3
A_1,Dnajc1,0.0138348216782504,Anterior,1
